tag,role,core,readers,lines,iters,min,p50,p95,p99,max,avg
lines=2048,reader,64,127,2048,20000,130650,488902,513166,523058,1853024,487975.8
lines=2048,reader,65,127,2048,20000,130592,489120,513346,523472,1852812,488171.4
lines=2048,reader,66,127,2048,20000,130610,489120,513364,523466,1853158,488177.8
lines=2048,reader,67,127,2048,20000,130752,489112,513390,523372,1852730,488173.1
lines=2048,reader,68,127,2048,20000,130636,489106,513344,523488,1853174,488171.8
lines=2048,reader,69,127,2048,20000,130852,489138,513354,523414,1853170,488175.3
lines=2048,reader,70,127,2048,20000,130776,489126,513338,523440,1853412,488174.2
lines=2048,reader,71,127,2048,20000,130304,489144,513382,523426,1853106,488174.5
lines=2048,reader,72,127,2048,20000,130728,489104,513366,523436,1852980,488173.7
lines=2048,reader,73,127,2048,20000,130580,489122,513376,523412,1853420,488173.3
lines=2048,reader,74,127,2048,20000,130702,489116,513400,523434,1852970,488170.9
lines=2048,reader,75,127,2048,20000,130618,489100,513328,523356,1852852,488170.7
lines=2048,reader,76,127,2048,20000,130816,489128,513324,523326,1852970,488177.7
lines=2048,reader,77,127,2048,20000,130548,489112,513358,523390,1852606,488176.7
lines=2048,reader,78,127,2048,20000,130654,489116,513350,523450,1853144,488172.8
lines=2048,reader,79,127,2048,20000,130824,489116,513350,523416,1852778,488173.2
lines=2048,reader,80,127,2048,20000,130540,489124,513374,523390,1852774,488173.7
lines=2048,reader,81,127,2048,20000,130782,489128,513336,523422,1853384,488170.6
lines=2048,reader,82,127,2048,20000,130606,489130,513362,523392,1853082,488170.4
lines=2048,reader,83,127,2048,20000,130676,489108,513360,523360,1853090,488172.7
lines=2048,reader,84,127,2048,20000,130750,489120,513414,523436,1853184,488182.8
lines=2048,reader,85,127,2048,20000,130496,489126,513330,523412,1853390,488167.4
lines=2048,reader,86,127,2048,20000,130696,489138,513376,523564,1853112,488298.8
lines=2048,reader,87,127,2048,20000,130674,489136,513444,523648,1852826,488295.5
lines=2048,reader,88,127,2048,20000,130602,489120,513344,523278,1853058,488173.4
lines=2048,reader,89,127,2048,20000,130752,489118,513346,523400,1852766,488173.5
lines=2048,reader,90,127,2048,20000,130738,489108,513342,523392,1853142,488174.0
lines=2048,reader,91,127,2048,20000,130792,489128,513344,523460,1852888,488183.2
lines=2048,reader,92,127,2048,20000,130672,489114,513368,523402,1853050,488175.2
lines=2048,reader,93,127,2048,20000,130554,489110,513356,523348,1852998,488170.0
lines=2048,reader,94,127,2048,20000,130664,489128,513400,523612,1852874,488261.1
lines=2048,reader,95,127,2048,20000,130760,489124,513354,523414,1852746,488172.5
lines=2048,reader,96,127,2048,20000,130492,489458,513778,523838,1853744,488480.3
lines=2048,reader,97,127,2048,20000,130420,489452,513684,523736,1853816,488480.3
lines=2048,reader,98,127,2048,20000,130352,489446,513724,523696,1853654,488477.3
lines=2048,reader,99,127,2048,20000,130286,489436,513704,523748,1853610,488474.5
lines=2048,reader,100,127,2048,20000,130514,489436,513756,523846,1853664,488487.3
lines=2048,reader,101,127,2048,20000,130362,489442,513802,523918,1853684,488631.3
lines=2048,reader,102,127,2048,20000,130306,489432,513728,523780,1853774,488475.6
lines=2048,reader,103,127,2048,20000,130392,489432,513800,524034,3133006,489006.4
lines=2048,reader,104,127,2048,20000,130434,489430,513728,523758,1853670,488474.7
lines=2048,reader,105,127,2048,20000,130318,489438,513730,523758,1853618,488478.5
lines=2048,reader,106,127,2048,20000,130410,489438,513728,523784,1853696,488477.3
lines=2048,reader,107,127,2048,20000,130460,489420,513764,523810,1853768,488473.5
lines=2048,reader,108,127,2048,20000,130466,489428,513742,523812,1853572,488481.8
lines=2048,reader,109,127,2048,20000,130552,489436,513722,523830,1853578,488478.2
lines=2048,reader,110,127,2048,20000,130382,489426,513734,523772,1853714,488477.3
lines=2048,reader,111,127,2048,20000,130404,489426,513738,523730,1853806,488477.1
lines=2048,reader,112,127,2048,20000,130290,489434,513708,523788,1853746,488473.9
lines=2048,reader,113,127,2048,20000,130478,489424,513750,523752,1853626,488473.4
lines=2048,reader,114,127,2048,20000,130410,489422,513776,523738,1853738,488476.3
lines=2048,reader,115,127,2048,20000,130302,489420,513712,523756,1853546,488471.2
lines=2048,reader,116,127,2048,20000,130270,489426,513738,523720,1853536,488473.6
lines=2048,reader,117,127,2048,20000,130390,489414,513746,523724,1853726,488470.1
lines=2048,reader,118,127,2048,20000,130460,489430,513724,523792,1853816,488472.6
lines=2048,reader,119,127,2048,20000,130332,489438,513736,523806,1853580,488473.5
lines=2048,reader,120,127,2048,20000,130476,489428,513716,523760,1853410,488473.1
lines=2048,reader,121,127,2048,20000,130396,489400,513718,523768,1853828,488471.2
lines=2048,reader,122,127,2048,20000,130456,489430,513744,523736,1853718,488471.6
lines=2048,reader,123,127,2048,20000,130352,489422,513788,523932,1853742,488598.5
lines=2048,reader,124,127,2048,20000,130446,489448,513830,523964,4125072,488820.9
lines=2048,reader,125,127,2048,20000,130488,489428,513800,523952,1853788,488577.7
lines=2048,reader,126,127,2048,20000,130384,489432,513708,523744,1853620,488475.0
lines=2048,reader,127,127,2048,20000,130378,489432,513824,524112,1853646,488626.1
lines=4096,writer,0,127,4096,20000,813274,987792,1343396,5151696,44176024,1203104.4
lines=4096,reader,1,127,4096,20000,811214,983764,1329226,1362768,10112422,1040580.5
lines=4096,reader,2,127,4096,20000,811146,983778,1329272,1362592,10112414,1040592.1
lines=4096,reader,3,127,4096,20000,811090,983772,1329292,1362774,10112258,1040627.8
lines=4096,reader,4,127,4096,20000,811142,983774,1329366,1362922,10115904,1041390.3
lines=4096,reader,5,127,4096,20000,811082,983770,1329304,1362728,13268138,1041200.9
lines=4096,reader,6,127,4096,20000,810946,983778,1329322,1362890,10112344,1040954.3
lines=4096,reader,7,127,4096,20000,811090,983772,1329312,1362732,10112310,1040581.7
lines=4096,reader,8,127,4096,20000,811062,983764,1329326,1362734,10112318,1040583.1
lines=4096,reader,9,127,4096,20000,811176,983790,1329310,1362706,10112564,1040580.7
lines=4096,reader,10,127,4096,20000,811160,983822,1329212,1362722,10112122,1040603.4
lines=4096,reader,11,127,4096,20000,811226,983766,1329304,1362500,10112060,1040580.0
lines=4096,reader,12,127,4096,20000,811196,983766,1329264,1362796,10131258,1040584.2
lines=4096,reader,13,127,4096,20000,811022,983784,1329312,1362754,10112248,1040634.1
lines=4096,reader,14,127,4096,20000,811076,983760,1329200,1362574,10111918,1040580.7
lines=4096,reader,15,127,4096,20000,811118,983904,1331312,1369844,14281686,1050040.1
lines=4096,reader,16,127,4096,20000,811102,984450,1334070,1406708,24674896,1075730.7
lines=4096,reader,17,127,4096,20000,811014,983878,1330760,1368912,43978994,1083386.7
lines=4096,reader,18,127,4096,20000,811076,983744,1329286,1362768,10112384,1040581.1
lines=4096,reader,19,127,4096,20000,811300,983904,1331388,1370126,14150480,1051147.6
lines=4096,reader,20,127,4096,20000,810766,983788,1329320,1362718,10112178,1040667.0
lines=4096,reader,21,127,4096,20000,811210,983744,1329246,1362716,10112038,1040577.2
lines=4096,reader,22,127,4096,20000,811194,983862,1330326,1366960,14190602,1044227.3
lines=4096,reader,23,127,4096,20000,811140,983932,1331350,1370488,14855890,1052355.4
lines=4096,reader,24,127,4096,20000,811134,983752,1329186,1362796,10112166,1040612.6
lines=4096,reader,25,127,4096,20000,811238,983766,1329210,1362666,10112138,1040577.4
lines=4096,reader,26,127,4096,20000,811050,983934,1331406,1370592,13822704,1052111.0
lines=4096,reader,27,127,4096,20000,811264,983730,1329300,1362772,10112338,1040578.4
lines=4096,reader,28,127,4096,20000,811228,983772,1329244,1362656,10112270,1040577.8
lines=4096,reader,29,127,4096,20000,811218,983758,1329224,1362508,10112148,1040576.9
lines=4096,reader,30,127,4096,20000,811148,983698,1329244,1362664,10112434,1040577.9
lines=4096,reader,31,127,4096,20000,811030,983776,1329326,1362572,10112218,1040578.1
lines=4096,reader,32,127,4096,20000,810844,984122,1329604,1363414,10112994,1040972.8
lines=4096,reader,33,127,4096,20000,810590,984136,1329634,1363264,10113038,1040958.6
lines=4096,reader,34,127,4096,20000,810764,984266,1331248,1369048,28937248,1049802.4
lines=4096,reader,35,127,4096,20000,810710,984096,1329542,1363318,10112936,1040953.4
lines=4096,reader,36,127,4096,20000,810848,984284,1331730,1370620,11663712,1050048.5
lines=4096,reader,37,127,4096,20000,810752,984110,1329678,1363352,10112922,1040956.7
lines=4096,reader,38,127,4096,20000,810698,984122,1329612,1363320,10113130,1040951.6
lines=4096,reader,39,127,4096,20000,810682,984136,1329558,1363260,10113142,1040954.2
lines=4096,reader,40,127,4096,20000,810420,984122,1329668,1363366,10112868,1040953.3
lines=4096,reader,41,127,4096,20000,810762,984100,1329612,1363384,10119806,1040955.5
lines=4096,reader,42,127,4096,20000,810764,984118,1329650,1363186,10113032,1040955.4
lines=4096,reader,43,127,4096,20000,810738,984104,1329658,1363314,10113196,1040951.1
lines=4096,reader,44,127,4096,20000,810604,984142,1329658,1363320,10113076,1040957.1
lines=4096,reader,45,127,4096,20000,810602,984100,1329712,1363334,10113214,1040953.8
lines=4096,reader,46,127,4096,20000,810432,984108,1329596,1363240,10112994,1040952.5
lines=4096,reader,47,127,4096,20000,810228,984252,1331874,1371038,14666774,1052870.1
lines=4096,reader,48,127,4096,20000,810782,984114,1329576,1363228,10113082,1040952.0
lines=4096,reader,49,127,4096,20000,810534,984086,1329636,1363330,10113064,1040951.7
lines=4096,reader,50,127,4096,20000,810876,984272,1331714,1370730,12053024,1049956.9
lines=4096,reader,51,127,4096,20000,810848,984116,1329680,1363376,10113018,1040953.4
lines=4096,reader,52,127,4096,20000,810670,984090,1329610,1363276,10113144,1040951.0
lines=4096,reader,53,127,4096,20000,810788,984094,1329628,1363352,10112984,1040950.9
lines=4096,reader,54,127,4096,20000,810546,984112,1329600,1363226,10113092,1040949.3
lines=4096,reader,55,127,4096,20000,810536,984130,1329620,1363366,10113154,1040949.7
lines=4096,reader,56,127,4096,20000,810836,984116,1329696,1363304,10113094,1040951.2
lines=4096,reader,57,127,4096,20000,810850,984102,1329780,1363834,10112940,1041716.6
lines=4096,reader,58,127,4096,20000,810868,984154,1329926,1364282,11778210,1042553.7
lines=4096,reader,59,127,4096,20000,810504,984112,1329646,1363264,10112946,1040947.3
lines=4096,reader,60,127,4096,20000,810850,984250,1331290,1369354,18211538,1051340.4
lines=4096,reader,61,127,4096,20000,810720,984278,1331678,1370382,14832606,1050011.1
lines=4096,reader,62,127,4096,20000,810490,984264,1331778,1371184,19709458,1052594.2
lines=4096,reader,63,127,4096,20000,810456,984094,1329752,1363610,10113486,1041773.9
lines=4096,reader,64,127,4096,20000,810058,983678,1329058,1362460,10111836,1040541.4
lines=4096,reader,65,127,4096,20000,811224,983768,1329254,1362774,10112434,1040579.0
lines=4096,reader,66,127,4096,20000,811156,983768,1329276,1362600,10112404,1040588.6
lines=4096,reader,67,127,4096,20000,811096,983770,1329296,1362732,10112252,1040583.8
lines=4096,reader,68,127,4096,20000,811134,983780,1329246,1362698,10112246,1040579.6
lines=4096,reader,69,127,4096,20000,811074,983766,1329294,1362710,10112370,1040585.7
lines=4096,reader,70,127,4096,20000,810950,983782,1329254,1362838,10112354,1040580.6
lines=4096,reader,71,127,4096,20000,811080,983778,1329310,1362738,10112304,1040582.3
lines=4096,reader,72,127,4096,20000,811056,983766,1329320,1362728,10112326,1040582.7
lines=4096,reader,73,127,4096,20000,811184,983796,1329304,1362714,10112572,1040579.7
lines=4096,reader,74,127,4096,20000,811154,983786,1329204,1362728,10112114,1040579.9
lines=4096,reader,75,127,4096,20000,811220,983766,1329296,1362510,10112070,1040579.9
lines=4096,reader,76,127,4096,20000,811192,983762,1329274,1362788,10112234,1040581.3
lines=4096,reader,77,127,4096,20000,811012,983788,1329264,1362636,10112238,1040583.2
lines=4096,reader,78,127,4096,20000,811066,983764,1329206,1362568,10111928,1040581.9
lines=4096,reader,79,127,4096,20000,811128,983772,1329300,1363122,10112116,1041519.3
lines=4096,reader,80,127,4096,20000,811108,984038,1331524,1370576,10588278,1050875.6
lines=4096,reader,81,127,4096,20000,811020,983758,1329294,1362546,10112468,1040586.1
lines=4096,reader,82,127,4096,20000,811070,983750,1329278,1362762,10112396,1040579.2
lines=4096,reader,83,127,4096,20000,811258,983856,1330938,1368840,44175060,1089187.8
lines=4096,reader,84,127,4096,20000,810758,983778,1329302,1362630,10112168,1040583.7
lines=4096,reader,85,127,4096,20000,811206,983752,1329258,1362710,10112048,1040576.0
lines=4096,reader,86,127,4096,20000,811186,983978,1332246,1377110,25891254,1060630.2
lines=4096,reader,87,127,4096,20000,811132,983910,1331332,1370194,15034032,1052439.0
lines=4096,reader,88,127,4096,20000,811128,983758,1329178,1362780,10112156,1040577.2
lines=4096,reader,89,127,4096,20000,811244,983766,1329210,1362766,10112146,1040612.8
lines=4096,reader,90,127,4096,20000,811040,983930,1331266,1370176,15697418,1050415.1
lines=4096,reader,91,127,4096,20000,811270,983736,1329284,1362778,10112332,1040577.3
lines=4096,reader,92,127,4096,20000,811234,983774,1329250,1362772,10112264,1040623.2
lines=4096,reader,93,127,4096,20000,811200,983748,1329190,1362516,10112124,1040575.3
lines=4096,reader,94,127,4096,20000,811138,983718,1329288,1362850,10112426,1040795.2
lines=4096,reader,95,127,4096,20000,811022,983780,1329324,1362678,10112226,1040616.0
lines=4096,reader,96,127,4096,20000,810836,984132,1329594,1363396,10112962,1040959.2
lines=4096,reader,97,127,4096,20000,810584,984130,1329628,1363270,10113032,1040958.7
lines=4096,reader,98,127,4096,20000,810770,984116,1329686,1363238,10113016,1040959.3
lines=4096,reader,99,127,4096,20000,810716,984098,1329572,1363324,10112944,1040954.1
lines=4096,reader,100,127,4096,20000,810842,984116,1329792,1363792,11011764,1042314.5
lines=4096,reader,101,127,4096,20000,810744,984102,1329688,1363340,10112928,1040954.4
lines=4096,reader,102,127,4096,20000,810690,984136,1329614,1363324,10113124,1040952.9
lines=4096,reader,103,127,4096,20000,810672,984132,1329556,1363320,10113154,1040953.3
lines=4096,reader,104,127,4096,20000,810380,984114,1329676,1363280,10112880,1040953.7
lines=4096,reader,105,127,4096,20000,810756,984104,1329618,1363378,10113198,1040954.2
lines=4096,reader,106,127,4096,20000,810770,984112,1329644,1363194,10113040,1040953.7
lines=4096,reader,107,127,4096,20000,810776,984096,1329686,1363320,10113186,1040950.7
lines=4096,reader,108,127,4096,20000,810612,984138,1329652,1363228,10113070,1040957.9
lines=4096,reader,109,127,4096,20000,810646,984100,1329704,1363326,10113206,1040953.9
lines=4096,reader,110,127,4096,20000,810424,984122,1329590,1363234,10113002,1040952.1
lines=4096,reader,111,127,4096,20000,810234,984290,1331940,1371334,15121648,1053376.0
lines=4096,reader,112,127,4096,20000,810772,984116,1329584,1363204,10113094,1040951.2
lines=4096,reader,113,127,4096,20000,810486,984090,1329630,1363336,10113074,1040951.4
lines=4096,reader,114,127,4096,20000,810886,984220,1331150,1368788,16037110,1046853.8
lines=4096,reader,115,127,4096,20000,810858,984124,1329656,1363370,10113008,1040952.9
lines=4096,reader,116,127,4096,20000,810664,984088,1329612,1363304,10113136,1040951.0
lines=4096,reader,117,127,4096,20000,810796,984098,1329604,1363346,10112990,1040950.3
lines=4096,reader,118,127,4096,20000,810572,984108,1329606,1363232,10113080,1040951.0
lines=4096,reader,119,127,4096,20000,810530,984134,1329672,1363360,10113144,1040956.4
lines=4096,reader,120,127,4096,20000,810800,984116,1329700,1363314,10113102,1040951.2
lines=4096,reader,121,127,4096,20000,810856,984270,1331704,1370498,20171386,1052106.1
lines=4096,reader,122,127,4096,20000,810858,984266,1331634,1370534,13248482,1049927.8
lines=4096,reader,123,127,4096,20000,810512,984118,1329730,1363820,10112958,1042779.4
lines=4096,reader,124,127,4096,20000,810840,984198,1330594,1366920,12668450,1045523.3
lines=4096,reader,125,127,4096,20000,810726,984298,1331876,1371176,17673900,1052507.0
lines=4096,reader,126,127,4096,20000,810480,984096,1329600,1363334,10112980,1040956.8
lines=4096,reader,127,127,4096,20000,810462,984272,1331844,1371602,24078540,1055631.2
lines=8192,writer,0,127,8192,20000,1852982,1982866,2578104,2709584,21555482,2098658.1
lines=8192,reader,1,127,8192,20000,1849836,1979128,2105410,2664226,20120420,2014964.3
lines=8192,reader,2,127,8192,20000,1849842,1979114,2105412,2664452,20120394,2014965.6
lines=8192,reader,3,127,8192,20000,1849572,1979140,2105862,2664478,20120300,2015013.0
lines=8192,reader,4,127,8192,20000,1849282,1979110,2105490,2664724,20120450,2015029.1
lines=8192,reader,5,127,8192,20000,1849702,1979090,2105290,2664380,20120464,2014965.9
lines=8192,reader,6,127,8192,20000,1849504,1979090,2105802,2664688,20120536,2015341.9
lines=8192,reader,7,127,8192,20000,1849334,1979120,2105218,2664278,20120350,2014960.4
lines=8192,reader,8,127,8192,20000,1849816,1979102,2105304,2664328,20120330,2014965.5
lines=8192,reader,9,127,8192,20000,1849400,1979136,2105374,2664356,20120512,2014961.2
lines=8192,reader,10,127,8192,20000,1849632,1979182,2111316,2668042,20120334,2024035.4
lines=8192,reader,11,127,8192,20000,1849446,1979126,2105346,2664106,20120370,2014955.9
lines=8192,reader,12,127,8192,20000,1849312,1979136,2105352,2664304,20120354,2014968.1
lines=8192,reader,13,127,8192,20000,1849816,1979140,2105410,2664304,20120324,2014962.5
lines=8192,reader,14,127,8192,20000,1849372,1979134,2105490,2664536,20120342,2015005.3
lines=8192,reader,15,127,8192,20000,1849490,1979140,2110498,2668142,20120432,2018599.3
lines=8192,reader,16,127,8192,20000,1849764,1979260,2182378,2677480,21553806,2058881.6
lines=8192,reader,17,127,8192,20000,1849656,1979106,2105390,2664286,20120424,2014960.7
lines=8192,reader,18,127,8192,20000,1849444,1979098,2105492,2664242,20120342,2014960.4
lines=8192,reader,19,127,8192,20000,1849654,1979126,2105422,2664236,20120278,2014962.8
lines=8192,reader,20,127,8192,20000,1849544,1979162,2105426,2664360,20120402,2014963.3
lines=8192,reader,21,127,8192,20000,1849316,1979138,2105332,2664294,20120262,2014959.5
lines=8192,reader,22,127,8192,20000,1849538,1979160,2109630,2667926,20120292,2018398.5
lines=8192,reader,23,127,8192,20000,1849790,1979174,2109774,2667960,20120480,2020420.7
lines=8192,reader,24,127,8192,20000,1849376,1979174,2109472,2667862,20120550,2018737.4
lines=8192,reader,25,127,8192,20000,1849354,1979128,2105382,2664070,20120480,2014962.9
lines=8192,reader,26,127,8192,20000,1849710,1979154,2110928,2669614,20120530,2019290.0
lines=8192,reader,27,127,8192,20000,1849522,1979108,2105366,2664434,20120220,2014957.9
lines=8192,reader,28,127,8192,20000,1849636,1979134,2105424,2664142,20120528,2014963.5
lines=8192,reader,29,127,8192,20000,1849350,1979114,2105292,2664218,20120470,2014957.1
lines=8192,reader,30,127,8192,20000,1849284,1979112,2105316,2664238,20120472,2014965.5
lines=8192,reader,31,127,8192,20000,1849308,1979114,2105356,2664438,20120502,2014959.7
lines=8192,reader,32,127,8192,20000,1850404,1979598,2105938,2664508,20120308,2015439.4
lines=8192,reader,33,127,8192,20000,1850470,1979598,2106042,2664570,20120526,2015437.7
lines=8192,reader,34,127,8192,20000,1850426,1979580,2105908,2664592,20120410,2015432.7
lines=8192,reader,35,127,8192,20000,1850302,1979602,2105984,2664508,20120424,2015431.8
lines=8192,reader,36,127,8192,20000,1850272,1979672,2111214,2669282,20120660,2020182.5
lines=8192,reader,37,127,8192,20000,1850396,1979596,2105892,2664518,20120544,2015433.1
lines=8192,reader,38,127,8192,20000,1850216,1979606,2106080,2664618,20120526,2015431.5
lines=8192,reader,39,127,8192,20000,1850268,1979604,2106056,2664602,20120436,2015430.9
lines=8192,reader,40,127,8192,20000,1850374,1979592,2105980,2664550,20120542,2015434.4
lines=8192,reader,41,127,8192,20000,1850368,1979612,2105978,2664656,20120394,2015435.1
lines=8192,reader,42,127,8192,20000,1850224,1979592,2106046,2664570,20120516,2015434.3
lines=8192,reader,43,127,8192,20000,1850404,1979590,2105922,2664582,20120408,2015428.5
lines=8192,reader,44,127,8192,20000,1850278,1979590,2105930,2664738,20120532,2015433.7
lines=8192,reader,45,127,8192,20000,1850328,1979634,2106026,2664552,20120556,2015435.7
lines=8192,reader,46,127,8192,20000,1850236,1979608,2105844,2664548,20120482,2015429.1
lines=8192,reader,47,127,8192,20000,1850254,1979682,2111090,2668508,20120422,2019428.4
lines=8192,reader,48,127,8192,20000,1850452,1979598,2105994,2664468,20120644,2015425.0
lines=8192,reader,49,127,8192,20000,1850386,1979662,2111250,2668148,20120572,2018655.6
lines=8192,reader,50,127,8192,20000,1850340,1979674,2111024,2668198,20120540,2019687.4
lines=8192,reader,51,127,8192,20000,1850386,1979624,2105980,2664478,20120318,2015427.5
lines=8192,reader,52,127,8192,20000,1850228,1979620,2105916,2664666,20120560,2015430.3
lines=8192,reader,53,127,8192,20000,1850310,1979592,2105886,2664468,20120342,2015422.9
lines=8192,reader,54,127,8192,20000,1850442,1979588,2105928,2664596,20120534,2015427.0
lines=8192,reader,55,127,8192,20000,1850166,1979588,2105746,2664750,20120460,2015426.0
lines=8192,reader,56,127,8192,20000,1850478,1979600,2105964,2664712,20120442,2015428.7
lines=8192,reader,57,127,8192,20000,1850406,1979614,2105914,2664506,20120384,2015423.2
lines=8192,reader,58,127,8192,20000,1850286,1979662,2110436,2668094,20120548,2018910.6
lines=8192,reader,59,127,8192,20000,1850482,1979586,2105996,2664692,20120548,2015422.7
lines=8192,reader,60,127,8192,20000,1850048,1979602,2105966,2664662,20120654,2015429.9
lines=8192,reader,61,127,8192,20000,1850208,1979652,2111322,2668390,20120626,2019855.5
lines=8192,reader,62,127,8192,20000,1850338,1979678,2110412,2668460,20120512,2019515.8
lines=8192,reader,63,127,8192,20000,1850298,1979580,2105886,2664484,20120318,2015425.1
lines=8192,reader,64,127,8192,20000,1849676,1979068,2109280,2663490,20120384,2015258.0
lines=8192,reader,65,127,8192,20000,1849830,1979120,2105404,2664216,20120412,2014962.4
lines=8192,reader,66,127,8192,20000,1849852,1979106,2105406,2664462,20120388,2014967.7
lines=8192,reader,67,127,8192,20000,1849562,1979126,2105404,2664470,20120306,2014956.9
lines=8192,reader,68,127,8192,20000,1849288,1979106,2105364,2664358,20120440,2014963.8
lines=8192,reader,69,127,8192,20000,1849694,1979096,2105298,2664388,20120474,2014964.6
lines=8192,reader,70,127,8192,20000,1849474,1979080,2105518,2664288,20120548,2014961.3
lines=8192,reader,71,127,8192,20000,1849342,1979126,2105226,2664270,20120344,2014960.6
lines=8192,reader,72,127,8192,20000,1849858,1979110,2105296,2664336,20120286,2014964.7
lines=8192,reader,73,127,8192,20000,1849410,1979140,2105364,2664350,20120518,2014961.8
lines=8192,reader,74,127,8192,20000,1849642,1979110,2105350,2664222,20120328,2014958.4
lines=8192,reader,75,127,8192,20000,1849440,1979132,2105338,2664112,20120360,2014955.3
lines=8192,reader,76,127,8192,20000,1849306,1979130,2105358,2664296,20120364,2014967.1
lines=8192,reader,77,127,8192,20000,1849824,1979128,2105402,2664312,20120318,2014961.6
lines=8192,reader,78,127,8192,20000,1849366,1979104,2105380,2664380,20120336,2014957.0
lines=8192,reader,79,127,8192,20000,1849486,1979090,2105418,2664124,20120426,2014954.2
lines=8192,reader,80,127,8192,20000,1849758,1979202,2110304,2668230,20120024,2018618.9
lines=8192,reader,81,127,8192,20000,1849666,1979104,2105396,2664278,20120438,2014960.7
lines=8192,reader,82,127,8192,20000,1849458,1979144,2109144,2667578,20120334,2017838.1
lines=8192,reader,83,127,8192,20000,1849648,1979134,2105432,2665410,21225756,2021034.9
lines=8192,reader,84,127,8192,20000,1849552,1979152,2105434,2664354,20120396,2014964.1
lines=8192,reader,85,127,8192,20000,1849340,1979146,2105328,2664302,20120256,2014959.1
lines=8192,reader,86,127,8192,20000,1849548,1979166,2110280,2668282,20120298,2018065.0
lines=8192,reader,87,127,8192,20000,1849780,1979174,2109436,2667528,20120488,2018053.3
lines=8192,reader,88,127,8192,20000,1849382,1979160,2107958,2666116,20120556,2017547.5
lines=8192,reader,89,127,8192,20000,1849362,1979116,2105388,2664078,20120488,2014962.7
lines=8192,reader,90,127,8192,20000,1849716,1979148,2109920,2668180,20120540,2018003.8
lines=8192,reader,91,127,8192,20000,1849512,1979090,2105358,2664402,20120214,2014957.6
lines=8192,reader,92,127,8192,20000,1849626,1979132,2105416,2664136,20120522,2014962.2
lines=8192,reader,93,127,8192,20000,1849360,1979108,2105298,2664226,20120464,2014955.8
lines=8192,reader,94,127,8192,20000,1849290,1979122,2105822,2664524,20120478,2015049.8
lines=8192,reader,95,127,8192,20000,1849314,1979106,2105350,2664432,20120496,2014955.2
lines=8192,reader,96,127,8192,20000,1850366,1979670,2110446,2668744,20120304,2019600.3
lines=8192,reader,97,127,8192,20000,1850464,1979580,2106036,2664576,20120536,2015435.1
lines=8192,reader,98,127,8192,20000,1850432,1979586,2105918,2664810,20120404,2015438.0
lines=8192,reader,99,127,8192,20000,1850308,1979604,2105978,2664526,20120432,2015434.6
lines=8192,reader,100,127,8192,20000,1850264,1979686,2111206,2668572,20120650,2019108.0
lines=8192,reader,101,127,8192,20000,1850406,1979596,2105902,2664524,20120552,2015433.4
lines=8192,reader,102,127,8192,20000,1850206,1979606,2106088,2664612,20120534,2015431.2
lines=8192,reader,103,127,8192,20000,1850278,1979592,2106050,2664610,20120446,2015431.3
lines=8192,reader,104,127,8192,20000,1850368,1979592,2105976,2664566,20120558,2015432.0
lines=8192,reader,105,127,8192,20000,1850358,1979610,2105970,2664664,20120404,2015432.0
lines=8192,reader,106,127,8192,20000,1850230,1979592,2106052,2664560,20120510,2015434.0
lines=8192,reader,107,127,8192,20000,1850410,1979596,2105916,2664574,20120398,2015427.9
lines=8192,reader,108,127,8192,20000,1850286,1979598,2105936,2664744,20120542,2015434.3
lines=8192,reader,109,127,8192,20000,1850318,1979640,2106034,2664536,20120564,2015431.3
lines=8192,reader,110,127,8192,20000,1850242,1979604,2105834,2664538,20120476,2015428.9
lines=8192,reader,111,127,8192,20000,1850244,1979682,2110390,2667840,20120412,2019169.6
lines=8192,reader,112,127,8192,20000,1850442,1979722,2123640,2672862,20120634,2029801.7
lines=8192,reader,113,127,8192,20000,1850392,1979670,2111244,2668658,20120568,2019127.1
lines=8192,reader,114,127,8192,20000,1850330,1979680,2110586,2668188,20120550,2018976.9
lines=8192,reader,115,127,8192,20000,1850376,1979672,2110916,2668532,20120312,2018770.8
lines=8192,reader,116,127,8192,20000,1850236,1979614,2105922,2664656,20120508,2015430.4
lines=8192,reader,117,127,8192,20000,1850316,1979606,2105892,2664474,20120376,2015423.1
lines=8192,reader,118,127,8192,20000,1850436,1979602,2105918,2664586,20120524,2015428.0
lines=8192,reader,119,127,8192,20000,1850160,1979578,2105754,2664744,20120452,2015426.5
lines=8192,reader,120,127,8192,20000,1850466,1979598,2105974,2664720,20120452,2015429.4
lines=8192,reader,121,127,8192,20000,1850414,1979604,2105906,2664512,20120374,2015424.3
lines=8192,reader,122,127,8192,20000,1850278,1979628,2105912,2664628,20120554,2015422.4
lines=8192,reader,123,127,8192,20000,1850500,1979576,2106002,2664704,20120558,2015424.3
lines=8192,reader,124,127,8192,20000,1850042,1979598,2105956,2664654,20120648,2015427.3
lines=8192,reader,125,127,8192,20000,1850216,1979614,2105954,2664638,20120618,2015443.2
lines=8192,reader,126,127,8192,20000,1850346,1979622,2105972,2664584,20120522,2015425.6
lines=8192,reader,127,127,8192,20000,1850304,1979584,2105948,2664494,20120296,2015451.6
lines=16384,writer,0,127,16384,20000,3694880,3970432,4095340,4150676,34949810,3981951.9
lines=16384,reader,1,127,16384,20000,3691840,3967002,4090010,4142756,17626044,3974096.6
lines=16384,reader,2,127,16384,20000,3692140,3967032,4090104,4142678,17626208,3974105.0
